numero_experimento;dataset;estructura_de_datos;clave;cantidad_consultas;tiempo_ejecucion
16;auspol2019;hash_cerrado_quadratic;screen_name;50000;0.005948500
16;auspol2019;hash_cerrado_quadratic;screen_name;60000;0.009420200
16;auspol2019;hash_cerrado_quadratic;screen_name;70000;0.009940900
16;auspol2019;hash_cerrado_quadratic;screen_name;80000;0.010452800
16;auspol2019;hash_cerrado_quadratic;screen_name;90000;0.010915300
16;auspol2019;hash_cerrado_quadratic;screen_name;100000;0.011360800
16;auspol2019;hash_cerrado_quadratic;screen_name;110000;0.011790500
16;auspol2019;hash_cerrado_quadratic;screen_name;120000;0.012220400
16;auspol2019;hash_cerrado_quadratic;screen_name;130000;0.012652000
16;auspol2019;hash_cerrado_quadratic;screen_name;140000;0.013077000
16;auspol2019;hash_cerrado_quadratic;screen_name;150000;0.013598900
16;auspol2019;hash_cerrado_quadratic;screen_name;160000;0.014242800
16;auspol2019;hash_cerrado_quadratic;screen_name;170000;0.014855800
16;auspol2019;hash_cerrado_quadratic;screen_name;180000;0.015365500
16;auspol2019;hash_cerrado_double;user_id;10000;0.001099100
16;auspol2019;hash_cerrado_double;user_id;20000;0.002254700
16;auspol2019;hash_cerrado_double;user_id;30000;0.002669300
16;auspol2019;hash_cerrado_double;user_id;40000;0.003080700
16;auspol2019;hash_cerrado_double;user_id;50000;0.003509500
16;auspol2019;hash_cerrado_double;user_id;60000;0.005577500
16;auspol2019;hash_cerrado_double;user_id;70000;0.006030600
16;auspol2019;hash_cerrado_double;user_id;80000;0.006695500
16;auspol2019;hash_cerrado_double;user_id;90000;0.007311500
16;auspol2019;hash_cerrado_double;user_id;100000;0.007920300
16;auspol2019;hash_cerrado_double;user_id;110000;0.008511400
16;auspol2019;hash_cerrado_double;user_id;120000;0.009080600
16;auspol2019;hash_cerrado_double;user_id;130000;0.009655800
16;auspol2019;hash_cerrado_double;user_id;140000;0.010126100
16;auspol2019;hash_cerrado_double;user_id;150000;0.010576500
16;auspol2019;hash_cerrado_double;user_id;160000;0.011094000
16;auspol2019;hash_cerrado_double;user_id;170000;0.011562600
16;auspol2019;hash_cerrado_double;user_id;180000;0.011938000
16;auspol2019;hash_cerrado_double;screen_name;10000;0.002401400
16;auspol2019;hash_cerrado_double;screen_name;20000;0.005727700
16;auspol2019;hash_cerrado_double;screen_name;30000;0.006563300
16;auspol2019;hash_cerrado_double;screen_name;40000;0.007314700
16;auspol2019;hash_cerrado_double;screen_name;50000;0.008042400
16;auspol2019;hash_cerrado_double;screen_name;60000;0.012019900
16;auspol2019;hash_cerrado_double;screen_name;70000;0.012690100
16;auspol2019;hash_cerrado_double;screen_name;80000;0.013354700
16;auspol2019;hash_cerrado_double;screen_name;90000;0.013952300
16;auspol2019;hash_cerrado_double;screen_name;100000;0.014558800
16;auspol2019;hash_cerrado_double;screen_name;110000;0.015225800
16;auspol2019;hash_cerrado_double;screen_name;120000;0.016050500
16;auspol2019;hash_cerrado_double;screen_name;130000;0.016856400
16;auspol2019;hash_cerrado_double;screen_name;140000;0.017419900
16;auspol2019;hash_cerrado_double;screen_name;150000;0.018074800
16;auspol2019;hash_cerrado_double;screen_name;160000;0.018825200
16;auspol2019;hash_cerrado_double;screen_name;170000;0.019514800
16;auspol2019;hash_cerrado_double;screen_name;180000;0.020246200
16;auspol2019;unordered_map;user_id;10000;0.001172800
16;auspol2019;unordered_map;user_id;20000;0.002048900
16;auspol2019;unordered_map;user_id;30000;0.002703900
16;auspol2019;unordered_map;user_id;40000;0.003533800
16;auspol2019;unordered_map;user_id;50000;0.003977000
16;auspol2019;unordered_map;user_id;60000;0.004469100
16;auspol2019;unordered_map;user_id;70000;0.004925200
16;auspol2019;unordered_map;user_id;80000;0.005410500
16;auspol2019;unordered_map;user_id;90000;0.005829700
16;auspol2019;unordered_map;user_id;100000;0.006213600
16;auspol2019;unordered_map;user_id;110000;0.006608500
16;auspol2019;unordered_map;user_id;120000;0.006990500
16;auspol2019;unordered_map;user_id;130000;0.007398400
16;auspol2019;unordered_map;user_id;140000;0.007742000
16;auspol2019;unordered_map;user_id;150000;0.008213500
16;auspol2019;unordered_map;user_id;160000;0.008763300
16;auspol2019;unordered_map;user_id;170000;0.009893500
16;auspol2019;unordered_map;user_id;180000;0.010362900
16;auspol2019;unordered_map;screen_name;10000;0.002178600
16;auspol2019;unordered_map;screen_name;20000;0.003543300
16;auspol2019;unordered_map;screen_name;30000;0.004563100
16;auspol2019;unordered_map;screen_name;40000;0.005944000
16;auspol2019;unordered_map;screen_name;50000;0.006798200
16;auspol2019;unordered_map;screen_name;60000;0.007731900
16;auspol2019;unordered_map;screen_name;70000;0.008588300
16;auspol2019;unordered_map;screen_name;80000;0.009481300
16;auspol2019;unordered_map;screen_name;90000;0.010463300
16;auspol2019;unordered_map;screen_name;100000;0.011386600
16;auspol2019;unordered_map;screen_name;110000;0.012327000
16;auspol2019;unordered_map;screen_name;120000;0.013101700
16;auspol2019;unordered_map;screen_name;130000;0.013898100
16;auspol2019;unordered_map;screen_name;140000;0.014582200
16;auspol2019;unordered_map;screen_name;150000;0.015476100
16;auspol2019;unordered_map;screen_name;160000;0.016678500
16;auspol2019;unordered_map;screen_name;170000;0.019112400
16;auspol2019;unordered_map;screen_name;180000;0.019957200
17;auspol2019;hash_abierto;user_id;10000;0.002222800
17;auspol2019;hash_abierto;user_id;20000;0.004266000
17;auspol2019;hash_abierto;user_id;30000;0.004803700
17;auspol2019;hash_abierto;user_id;40000;0.005242400
17;auspol2019;hash_abierto;user_id;50000;0.005660100
17;auspol2019;hash_abierto;user_id;60000;0.008188500
17;auspol2019;hash_abierto;user_id;70000;0.008537600
17;auspol2019;hash_abierto;user_id;80000;0.008905900
17;auspol2019;hash_abierto;user_id;90000;0.009245400
17;auspol2019;hash_abierto;user_id;100000;0.009569500
17;auspol2019;hash_abierto;user_id;110000;0.009849700
17;auspol2019;hash_abierto;user_id;120000;0.010129200
17;auspol2019;hash_abierto;user_id;130000;0.010432500
17;auspol2019;hash_abierto;user_id;140000;0.010694700
17;auspol2019;hash_abierto;user_id;150000;0.011071300
17;auspol2019;hash_abierto;user_id;160000;0.011507700
17;auspol2019;hash_abierto;user_id;170000;0.011902800
17;auspol2019;hash_abierto;user_id;180000;0.012212000
17;auspol2019;hash_abierto;screen_name;10000;0.002860800
17;auspol2019;hash_abierto;screen_name;20000;0.005202200
17;auspol2019;hash_abierto;screen_name;30000;0.006211900
17;auspol2019;hash_abierto;screen_name;40000;0.007061600
17;auspol2019;hash_abierto;screen_name;50000;0.008012700
17;auspol2019;hash_abierto;screen_name;60000;0.011532600
17;auspol2019;hash_abierto;screen_name;70000;0.012198500
17;auspol2019;hash_abierto;screen_name;80000;0.013384600
17;auspol2019;hash_abierto;screen_name;90000;0.015479900
17;auspol2019;hash_abierto;screen_name;100000;0.016830600
17;auspol2019;hash_abierto;screen_name;110000;0.018034600
17;auspol2019;hash_abierto;screen_name;120000;0.019121800
17;auspol2019;hash_abierto;screen_name;130000;0.020199900
17;auspol2019;hash_abierto;screen_name;140000;0.020910000
17;auspol2019;hash_abierto;screen_name;150000;0.021717600
17;auspol2019;hash_abierto;screen_name;160000;0.022601100
17;auspol2019;hash_abierto;screen_name;170000;0.023457700
17;auspol2019;hash_abierto;screen_name;180000;0.024247400
17;auspol2019;hash_cerrado_linear;user_id;10000;0.001147900
17;auspol2019;hash_cerrado_linear;user_id;20000;0.002020500
17;auspol2019;hash_cerrado_linear;user_id;30000;0.002361600
17;auspol2019;hash_cerrado_linear;user_id;40000;0.002937000
17;auspol2019;hash_cerrado_linear;user_id;50000;0.003289200
17;auspol2019;hash_cerrado_linear;user_id;60000;0.004697000
17;auspol2019;hash_cerrado_linear;user_id;70000;0.004965700
17;auspol2019;hash_cerrado_linear;user_id;80000;0.005236300
17;auspol2019;hash_cerrado_linear;user_id;90000;0.005487200
17;auspol2019;hash_cerrado_linear;user_id;100000;0.005722300
17;auspol2019;hash_cerrado_linear;user_id;110000;0.005958700
17;auspol2019;hash_cerrado_linear;user_id;120000;0.006183800
17;auspol2019;hash_cerrado_linear;user_id;130000;0.006418500
17;auspol2019;hash_cerrado_linear;user_id;140000;0.006638900
17;auspol2019;hash_cerrado_linear;user_id;150000;0.006903000
17;auspol2019;hash_cerrado_linear;user_id;160000;0.007237600
17;auspol2019;hash_cerrado_linear;user_id;170000;0.007555900
17;auspol2019;hash_cerrado_linear;user_id;180000;0.007821500
17;auspol2019;hash_cerrado_linear;screen_name;10000;0.002399400
17;auspol2019;hash_cerrado_linear;screen_name;20000;0.004938900
17;auspol2019;hash_cerrado_linear;screen_name;30000;0.005533100
17;auspol2019;hash_cerrado_linear;screen_name;40000;0.006077400
17;auspol2019;hash_cerrado_linear;screen_name;50000;0.006627300
17;auspol2019;hash_cerrado_linear;screen_name;60000;0.010167900
17;auspol2019;hash_cerrado_linear;screen_name;70000;0.010689100
17;auspol2019;hash_cerrado_linear;screen_name;80000;0.011209000
17;auspol2019;hash_cerrado_linear;screen_name;90000;0.011672700
17;auspol2019;hash_cerrado_linear;screen_name;100000;0.012123900
17;auspol2019;hash_cerrado_linear;screen_name;110000;0.012563400
17;auspol2019;hash_cerrado_linear;screen_name;120000;0.013003900
17;auspol2019;hash_cerrado_linear;screen_name;130000;0.013744600
17;auspol2019;hash_cerrado_linear;screen_name;140000;0.014213000
17;auspol2019;hash_cerrado_linear;screen_name;150000;0.014742100
17;auspol2019;hash_cerrado_linear;screen_name;160000;0.015356200
17;auspol2019;hash_cerrado_linear;screen_name;170000;0.015930500
17;auspol2019;hash_cerrado_linear;screen_name;180000;0.016437600
17;auspol2019;hash_cerrado_quadratic;user_id;10000;0.001002300
17;auspol2019;hash_cerrado_quadratic;user_id;20000;0.002018000
17;auspol2019;hash_cerrado_quadratic;user_id;30000;0.002352400
17;auspol2019;hash_cerrado_quadratic;user_id;40000;0.002676000
17;auspol2019;hash_cerrado_quadratic;user_id;50000;0.003007900
17;auspol2019;hash_cerrado_quadratic;user_id;60000;0.004648800
17;auspol2019;hash_cerrado_quadratic;user_id;70000;0.004919900
17;auspol2019;hash_cerrado_quadratic;user_id;80000;0.005199300
17;auspol2019;hash_cerrado_quadratic;user_id;90000;0.005443300
17;auspol2019;hash_cerrado_quadratic;user_id;100000;0.005677000
17;auspol2019;hash_cerrado_quadratic;user_id;110000;0.005907000
17;auspol2019;hash_cerrado_quadratic;user_id;120000;0.006173300
17;auspol2019;hash_cerrado_quadratic;user_id;130000;0.006427100
17;auspol2019;hash_cerrado_quadratic;user_id;140000;0.006669200
17;auspol2019;hash_cerrado_quadratic;user_id;150000;0.006944900
17;auspol2019;hash_cerrado_quadratic;user_id;160000;0.007353400
17;auspol2019;hash_cerrado_quadratic;user_id;170000;0.007761400
17;auspol2019;hash_cerrado_quadratic;user_id;180000;0.008060200
17;auspol2019;hash_cerrado_quadratic;screen_name;10000;0.001773300
17;auspol2019;hash_cerrado_quadratic;screen_name;20000;0.004547000
17;auspol2019;hash_cerrado_quadratic;screen_name;30000;0.005633000
17;auspol2019;hash_cerrado_quadratic;screen_name;40000;0.007029700
17;auspol2019;hash_cerrado_quadratic;screen_name;50000;0.007963500
17;auspol2019;hash_cerrado_quadratic;screen_name;60000;0.011295500
17;auspol2019;hash_cerrado_quadratic;screen_name;70000;0.011829700
17;auspol2019;hash_cerrado_quadratic;screen_name;80000;0.012355400
17;auspol2019;hash_cerrado_quadratic;screen_name;90000;0.012821200
17;auspol2019;hash_cerrado_quadratic;screen_name;100000;0.013273600
17;auspol2019;hash_cerrado_quadratic;screen_name;110000;0.013715100
17;auspol2019;hash_cerrado_quadratic;screen_name;120000;0.014153300
17;auspol2019;hash_cerrado_quadratic;screen_name;130000;0.014585600
17;auspol2019;hash_cerrado_quadratic;screen_name;140000;0.015002100
17;auspol2019;hash_cerrado_quadratic;screen_name;150000;0.015483200
17;auspol2019;hash_cerrado_quadratic;screen_name;160000;0.016067500
17;auspol2019;hash_cerrado_quadratic;screen_name;170000;0.016606600
17;auspol2019;hash_cerrado_quadratic;screen_name;180000;0.017070100
17;auspol2019;hash_cerrado_double;user_id;10000;0.001265700
17;auspol2019;hash_cerrado_double;user_id;20000;0.002336100
17;auspol2019;hash_cerrado_double;user_id;30000;0.002752100
17;auspol2019;hash_cerrado_double;user_id;40000;0.003169500
17;auspol2019;hash_cerrado_double;user_id;50000;0.003599800
17;auspol2019;hash_cerrado_double;user_id;60000;0.005398700
17;auspol2019;hash_cerrado_double;user_id;70000;0.005759800
17;auspol2019;hash_cerrado_double;user_id;80000;0.006123600
17;auspol2019;hash_cerrado_double;user_id;90000;0.006456400
17;auspol2019;hash_cerrado_double;user_id;100000;0.006782100
17;auspol2019;hash_cerrado_double;user_id;110000;0.007095800
17;auspol2019;hash_cerrado_double;user_id;120000;0.007402900
17;auspol2019;hash_cerrado_double;user_id;130000;0.007830800
17;auspol2019;hash_cerrado_double;user_id;140000;0.008197500
17;auspol2019;hash_cerrado_double;user_id;150000;0.008557100
17;auspol2019;hash_cerrado_double;user_id;160000;0.008983400
17;auspol2019;hash_cerrado_double;user_id;170000;0.009389500
17;auspol2019;hash_cerrado_double;user_id;180000;0.009728200
17;auspol2019;hash_cerrado_double;screen_name;10000;0.001975100
17;auspol2019;hash_cerrado_double;screen_name;20000;0.004545400
17;auspol2019;hash_cerrado_double;screen_name;30000;0.005970100
17;auspol2019;hash_cerrado_double;screen_name;40000;0.007353400
17;auspol2019;hash_cerrado_double;screen_name;50000;0.008694100
17;auspol2019;hash_cerrado_double;screen_name;60000;0.012799800
17;auspol2019;hash_cerrado_double;screen_name;70000;0.013468800
17;auspol2019;hash_cerrado_double;screen_name;80000;0.014179900
17;auspol2019;hash_cerrado_double;screen_name;90000;0.014788300
17;auspol2019;hash_cerrado_double;screen_name;100000;0.015385700
17;auspol2019;hash_cerrado_double;screen_name;110000;0.015968700
17;auspol2019;hash_cerrado_double;screen_name;120000;0.016544400
17;auspol2019;hash_cerrado_double;screen_name;130000;0.017109000
17;auspol2019;hash_cerrado_double;screen_name;140000;0.017656900
17;auspol2019;hash_cerrado_double;screen_name;150000;0.018292200
17;auspol2019;hash_cerrado_double;screen_name;160000;0.019005000
17;auspol2019;hash_cerrado_double;screen_name;170000;0.019677100
17;auspol2019;hash_cerrado_double;screen_name;180000;0.020278000
17;auspol2019;unordered_map;user_id;10000;0.000931800
17;auspol2019;unordered_map;user_id;20000;0.001853400
17;auspol2019;unordered_map;user_id;30000;0.002512700
17;auspol2019;unordered_map;user_id;40000;0.003348300
17;auspol2019;unordered_map;user_id;50000;0.003793200
17;auspol2019;unordered_map;user_id;60000;0.004284700
17;auspol2019;unordered_map;user_id;70000;0.004741500
17;auspol2019;unordered_map;user_id;80000;0.005228000
17;auspol2019;unordered_map;user_id;90000;0.005652000
17;auspol2019;unordered_map;user_id;100000;0.006033700
17;auspol2019;unordered_map;user_id;110000;0.006436900
17;auspol2019;unordered_map;user_id;120000;0.006815100
17;auspol2019;unordered_map;user_id;130000;0.007223500
17;auspol2019;unordered_map;user_id;140000;0.007570300
17;auspol2019;unordered_map;user_id;150000;0.008042600
17;auspol2019;unordered_map;user_id;160000;0.008595500
17;auspol2019;unordered_map;user_id;170000;0.010200100
17;auspol2019;unordered_map;user_id;180000;0.010518100
17;auspol2019;unordered_map;screen_name;10000;0.001420700
17;auspol2019;unordered_map;screen_name;20000;0.002701700
17;auspol2019;unordered_map;screen_name;30000;0.003921700
17;auspol2019;unordered_map;screen_name;40000;0.005468200
17;auspol2019;unordered_map;screen_name;50000;0.006311800
17;auspol2019;unordered_map;screen_name;60000;0.007215700
17;auspol2019;unordered_map;screen_name;70000;0.008086600
17;auspol2019;unordered_map;screen_name;80000;0.008995900
17;auspol2019;unordered_map;screen_name;90000;0.009799400
17;auspol2019;unordered_map;screen_name;100000;0.010534400
17;auspol2019;unordered_map;screen_name;110000;0.011317900
17;auspol2019;unordered_map;screen_name;120000;0.012152300
17;auspol2019;unordered_map;screen_name;130000;0.013044800
17;auspol2019;unordered_map;screen_name;140000;0.013772200
17;auspol2019;unordered_map;screen_name;150000;0.014680200
17;auspol2019;unordered_map;screen_name;160000;0.015649800
17;auspol2019;unordered_map;screen_name;170000;0.017516300
17;auspol2019;unordered_map;screen_name;180000;0.018657100
18;auspol2019;hash_abierto;user_id;10000;0.001890800
18;auspol2019;hash_abierto;user_id;20000;0.003897200
18;auspol2019;hash_abierto;user_id;30000;0.004623400
18;auspol2019;hash_abierto;user_id;40000;0.005096400
18;auspol2019;hash_abierto;user_id;50000;0.005530200
18;auspol2019;hash_abierto;user_id;60000;0.008105400
18;auspol2019;hash_abierto;user_id;70000;0.008456500
18;auspol2019;hash_abierto;user_id;80000;0.008822600
18;auspol2019;hash_abierto;user_id;90000;0.009158000
18;auspol2019;hash_abierto;user_id;100000;0.009478000
18;auspol2019;hash_abierto;user_id;110000;0.009763600
18;auspol2019;hash_abierto;user_id;120000;0.010050400
18;auspol2019;hash_abierto;user_id;130000;0.010355200
18;auspol2019;hash_abierto;user_id;140000;0.010613500
18;auspol2019;hash_abierto;user_id;150000;0.010986900
18;auspol2019;hash_abierto;user_id;160000;0.011424700
18;auspol2019;hash_abierto;user_id;170000;0.011810100
18;auspol2019;hash_abierto;user_id;180000;0.012121500
18;auspol2019;hash_abierto;screen_name;10000;0.002577900
18;auspol2019;hash_abierto;screen_name;20000;0.004968600
18;auspol2019;hash_abierto;screen_name;30000;0.006658800
18;auspol2019;hash_abierto;screen_name;40000;0.007949700
18;auspol2019;hash_abierto;screen_name;50000;0.009099000
18;auspol2019;hash_abierto;screen_name;60000;0.012565700
18;auspol2019;hash_abierto;screen_name;70000;0.013224900
18;auspol2019;hash_abierto;screen_name;80000;0.013908100
18;auspol2019;hash_abierto;screen_name;90000;0.014537200
18;auspol2019;hash_abierto;screen_name;100000;0.015146900
18;auspol2019;hash_abierto;screen_name;110000;0.015690200
18;auspol2019;hash_abierto;screen_name;120000;0.016234300
18;auspol2019;hash_abierto;screen_name;130000;0.016829700
18;auspol2019;hash_abierto;screen_name;140000;0.017340400
18;auspol2019;hash_abierto;screen_name;150000;0.018002200
18;auspol2019;hash_abierto;screen_name;160000;0.018745700
18;auspol2019;hash_abierto;screen_name;170000;0.019424500
18;auspol2019;hash_abierto;screen_name;180000;0.020038300
18;auspol2019;hash_cerrado_linear;user_id;10000;0.001004800
18;auspol2019;hash_cerrado_linear;user_id;20000;0.002036300
18;auspol2019;hash_cerrado_linear;user_id;30000;0.002367700
18;auspol2019;hash_cerrado_linear;user_id;40000;0.002705900
18;auspol2019;hash_cerrado_linear;user_id;50000;0.003052800
18;auspol2019;hash_cerrado_linear;user_id;60000;0.004500900
18;auspol2019;hash_cerrado_linear;user_id;70000;0.004792300
18;auspol2019;hash_cerrado_linear;user_id;80000;0.005080800
18;auspol2019;hash_cerrado_linear;user_id;90000;0.005340700
18;auspol2019;hash_cerrado_linear;user_id;100000;0.005583400
18;auspol2019;hash_cerrado_linear;user_id;110000;0.005824600
18;auspol2019;hash_cerrado_linear;user_id;120000;0.006053200
18;auspol2019;hash_cerrado_linear;user_id;130000;0.006285300
18;auspol2019;hash_cerrado_linear;user_id;140000;0.006507700
18;auspol2019;hash_cerrado_linear;user_id;150000;0.006782000
18;auspol2019;hash_cerrado_linear;user_id;160000;0.007111700
18;auspol2019;hash_cerrado_linear;user_id;170000;0.007417500
18;auspol2019;hash_cerrado_linear;user_id;180000;0.007675000
18;auspol2019;hash_cerrado_linear;screen_name;10000;0.001762500
18;auspol2019;hash_cerrado_linear;screen_name;20000;0.003898600
18;auspol2019;hash_cerrado_linear;screen_name;30000;0.004508500
18;auspol2019;hash_cerrado_linear;screen_name;40000;0.005048300
18;auspol2019;hash_cerrado_linear;screen_name;50000;0.005588600
18;auspol2019;hash_cerrado_linear;screen_name;60000;0.009025100
18;auspol2019;hash_cerrado_linear;screen_name;70000;0.009645200
18;auspol2019;hash_cerrado_linear;screen_name;80000;0.010278800
18;auspol2019;hash_cerrado_linear;screen_name;90000;0.010821400
18;auspol2019;hash_cerrado_linear;screen_name;100000;0.011317600
18;auspol2019;hash_cerrado_linear;screen_name;110000;0.011792400
18;auspol2019;hash_cerrado_linear;screen_name;120000;0.012267000
18;auspol2019;hash_cerrado_linear;screen_name;130000;0.012724900
18;auspol2019;hash_cerrado_linear;screen_name;140000;0.013158100
18;auspol2019;hash_cerrado_linear;screen_name;150000;0.013674000
18;auspol2019;hash_cerrado_linear;screen_name;160000;0.014280800
18;auspol2019;hash_cerrado_linear;screen_name;170000;0.014830600
18;auspol2019;hash_cerrado_linear;screen_name;180000;0.015304300
18;auspol2019;hash_cerrado_quadratic;user_id;10000;0.001354000
18;auspol2019;hash_cerrado_quadratic;user_id;20000;0.002372000
18;auspol2019;hash_cerrado_quadratic;user_id;30000;0.002824300
18;auspol2019;hash_cerrado_quadratic;user_id;40000;0.003266200
18;auspol2019;hash_cerrado_quadratic;user_id;50000;0.003601400
18;auspol2019;hash_cerrado_quadratic;user_id;60000;0.005298300
18;auspol2019;hash_cerrado_quadratic;user_id;70000;0.005570400
18;auspol2019;hash_cerrado_quadratic;user_id;80000;0.005845900
18;auspol2019;hash_cerrado_quadratic;user_id;90000;0.006086700
18;auspol2019;hash_cerrado_quadratic;user_id;100000;0.006318900
18;auspol2019;hash_cerrado_quadratic;user_id;110000;0.006550000
18;auspol2019;hash_cerrado_quadratic;user_id;120000;0.006774000
18;auspol2019;hash_cerrado_quadratic;user_id;130000;0.006999200
18;auspol2019;hash_cerrado_quadratic;user_id;140000;0.007216000
18;auspol2019;hash_cerrado_quadratic;user_id;150000;0.007476400
18;auspol2019;hash_cerrado_quadratic;user_id;160000;0.007800500
18;auspol2019;hash_cerrado_quadratic;user_id;170000;0.008099400
18;auspol2019;hash_cerrado_quadratic;user_id;180000;0.008350300
18;auspol2019;hash_cerrado_quadratic;screen_name;10000;0.002157700
18;auspol2019;hash_cerrado_quadratic;screen_name;20000;0.004076500
18;auspol2019;hash_cerrado_quadratic;screen_name;30000;0.004647100
18;auspol2019;hash_cerrado_quadratic;screen_name;40000;0.005173500
18;auspol2019;hash_cerrado_quadratic;screen_name;50000;0.005712100
18;auspol2019;hash_cerrado_quadratic;screen_name;60000;0.008951500
18;auspol2019;hash_cerrado_quadratic;screen_name;70000;0.009484400
18;auspol2019;hash_cerrado_quadratic;screen_name;80000;0.010014000
18;auspol2019;hash_cerrado_quadratic;screen_name;90000;0.010492300
18;auspol2019;hash_cerrado_quadratic;screen_name;100000;0.010947400
18;auspol2019;hash_cerrado_quadratic;screen_name;110000;0.011387600
18;auspol2019;hash_cerrado_quadratic;screen_name;120000;0.011825700
18;auspol2019;hash_cerrado_quadratic;screen_name;130000;0.012267600
18;auspol2019;hash_cerrado_quadratic;screen_name;140000;0.012683900
18;auspol2019;hash_cerrado_quadratic;screen_name;150000;0.013171700
18;auspol2019;hash_cerrado_quadratic;screen_name;160000;0.013733800
18;auspol2019;hash_cerrado_quadratic;screen_name;170000;0.014269800
18;auspol2019;hash_cerrado_quadratic;screen_name;180000;0.014773300
18;auspol2019;hash_cerrado_double;user_id;10000;0.001195600
18;auspol2019;hash_cerrado_double;user_id;20000;0.002336100
18;auspol2019;hash_cerrado_double;user_id;30000;0.002754900
18;auspol2019;hash_cerrado_double;user_id;40000;0.003222400
18;auspol2019;hash_cerrado_double;user_id;50000;0.003689700
18;auspol2019;hash_cerrado_double;user_id;60000;0.006933000
18;auspol2019;hash_cerrado_double;user_id;70000;0.007593100
18;auspol2019;hash_cerrado_double;user_id;80000;0.008080900
18;auspol2019;hash_cerrado_double;user_id;90000;0.008502200
18;auspol2019;hash_cerrado_double;user_id;100000;0.008901300
18;auspol2019;hash_cerrado_double;user_id;110000;0.009285800
18;auspol2019;hash_cerrado_double;user_id;120000;0.009623200
18;auspol2019;hash_cerrado_double;user_id;130000;0.009948000
18;auspol2019;hash_cerrado_double;user_id;140000;0.010257500
18;auspol2019;hash_cerrado_double;user_id;150000;0.010631500
18;auspol2019;hash_cerrado_double;user_id;160000;0.011073200
18;auspol2019;hash_cerrado_double;user_id;170000;0.011486600
18;auspol2019;hash_cerrado_double;user_id;180000;0.011828700
18;auspol2019;hash_cerrado_double;screen_name;10000;0.002286400
18;auspol2019;hash_cerrado_double;screen_name;20000;0.004843300
18;auspol2019;hash_cerrado_double;screen_name;30000;0.005657400
18;auspol2019;hash_cerrado_double;screen_name;40000;0.006422400
18;auspol2019;hash_cerrado_double;screen_name;50000;0.007168600
18;auspol2019;hash_cerrado_double;screen_name;60000;0.011371300
18;auspol2019;hash_cerrado_double;screen_name;70000;0.012044700
18;auspol2019;hash_cerrado_double;screen_name;80000;0.012730900
18;auspol2019;hash_cerrado_double;screen_name;90000;0.013348000
18;auspol2019;hash_cerrado_double;screen_name;100000;0.013949900
18;auspol2019;hash_cerrado_double;screen_name;110000;0.014542200
18;auspol2019;hash_cerrado_double;screen_name;120000;0.015122400
18;auspol2019;hash_cerrado_double;screen_name;130000;0.015695200
18;auspol2019;hash_cerrado_double;screen_name;140000;0.016253700
18;auspol2019;hash_cerrado_double;screen_name;150000;0.016896600
18;auspol2019;hash_cerrado_double;screen_name;160000;0.017638900
18;auspol2019;hash_cerrado_double;screen_name;170000;0.018321900
18;auspol2019;hash_cerrado_double;screen_name;180000;0.018934000
18;auspol2019;unordered_map;user_id;10000;0.000965200
18;auspol2019;unordered_map;user_id;20000;0.001851400
18;auspol2019;unordered_map;user_id;30000;0.002546500
18;auspol2019;unordered_map;user_id;40000;0.003718500
18;auspol2019;unordered_map;user_id;50000;0.004205400
18;auspol2019;unordered_map;user_id;60000;0.004964400
18;auspol2019;unordered_map;user_id;70000;0.006302400
18;auspol2019;unordered_map;user_id;80000;0.007160800
18;auspol2019;unordered_map;user_id;90000;0.007790300
18;auspol2019;unordered_map;user_id;100000;0.008265000
18;auspol2019;unordered_map;user_id;110000;0.008716600
18;auspol2019;unordered_map;user_id;120000;0.009292100
18;auspol2019;unordered_map;user_id;130000;0.010088100
18;auspol2019;unordered_map;user_id;140000;0.010559100
18;auspol2019;unordered_map;user_id;150000;0.011123200
18;auspol2019;unordered_map;user_id;160000;0.011741000
18;auspol2019;unordered_map;user_id;170000;0.012951900
18;auspol2019;unordered_map;user_id;180000;0.013259200
18;auspol2019;unordered_map;screen_name;10000;0.001368200
18;auspol2019;unordered_map;screen_name;20000;0.002699800
18;auspol2019;unordered_map;screen_name;30000;0.003748300
18;auspol2019;unordered_map;screen_name;40000;0.005043700
18;auspol2019;unordered_map;screen_name;50000;0.006272400
18;auspol2019;unordered_map;screen_name;60000;0.007628700
18;auspol2019;unordered_map;screen_name;70000;0.008984300
18;auspol2019;unordered_map;screen_name;80000;0.009953800
18;auspol2019;unordered_map;screen_name;90000;0.010772100
18;auspol2019;unordered_map;screen_name;100000;0.011499500
18;auspol2019;unordered_map;screen_name;110000;0.012279200
18;auspol2019;unordered_map;screen_name;120000;0.012988800
18;auspol2019;unordered_map;screen_name;130000;0.013748200
18;auspol2019;unordered_map;screen_name;140000;0.014411700
18;auspol2019;unordered_map;screen_name;150000;0.015248800
18;auspol2019;unordered_map;screen_name;160000;0.016229000
18;auspol2019;unordered_map;screen_name;170000;0.017991100
18;auspol2019;unordered_map;screen_name;180000;0.018768000
19;auspol2019;hash_abierto;user_id;10000;0.003530300
19;auspol2019;hash_abierto;user_id;20000;0.006125200
19;auspol2019;hash_abierto;user_id;30000;0.006699100
19;auspol2019;hash_abierto;user_id;40000;0.007142900
19;auspol2019;hash_abierto;user_id;50000;0.007572400
19;auspol2019;hash_abierto;user_id;60000;0.010133800
19;auspol2019;hash_abierto;user_id;70000;0.010507100
